Store,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment,Month,Week,Last_Week_Sales,Rolling_4W_Avg,Actual_Sales,Predicted_Sales,Date
27,0,51.81,3.757,140.4447903,7.906,10,43,1689591.44,1661052.37,1710372.4,1684355.4231666669,2011-10-28
8,0,84.26,3.575,218.7746217,6.425,7,28,861965.12,883144.53,849925.37,858562.1240333335,2011-07-15
37,0,78.16,3.717,221.2601207,6.623,9,37,526838.14,524370.2475,514651.74,521035.5333999999,2012-09-14
40,0,63.11,4.034,134.7677742,4.781,5,21,907110.83,918743.475,972373.81,942252.6248333333,2011-05-27
4,0,83.21,3.476,130.7561613,4.077,8,32,2174514.13,2124736.02,2193367.69,2166754.469933334,2012-08-10
28,0,94.87,4.002,130.7909677,10.926,8,33,1269113.41,1232524.02,1184198.41,1269779.3925,2012-08-17
28,0,52.77,3.236,126.8794839,14.313,12,50,1466164.49,1507607.5,1510443.62,1517489.4838333335,2010-12-17
29,0,58.56,4.101,134.6803871,9.966,5,20,549551.02,541563.72,492932.51,542172.9468000003,2011-05-20
22,0,39.0,3.523,140.7048214,7.503,1,2,895358.2,1298592.0875,855437.57,868161.7172499998,2012-01-13
27,0,50.55,3.666,140.4307857,7.906,12,48,2504400.71,1912494.3800000001,1806924.74,2100857.539,2011-12-02
15,0,73.2,2.924,132.5825806,8.099,7,29,633203.69,676558.1125,598553.43,643995.3470999999,2010-07-23
33,0,87.69,2.935,126.114,9.849,6,24,310800.79,292352.83,272399.08,288955.00398333336,2010-06-18
27,0,68.9,2.972,136.2874263,8.058,6,23,2073102.59,1928658.155,1873812.93,1941198.7344999989,2010-06-11
38,0,85.53,3.726,130.7012903,10.926,7,29,416036.75,424423.92000000004,441683.74,428532.537675,2012-07-20
32,0,67.38,3.697,192.9034759,8.595,6,24,1239741.34,1182007.6475,1192031.38,1197358.5228666668,2011-06-17
38,0,59.25,3.09,126.6019032,14.099,4,14,368929.55,344959.26249999995,341630.46,350483.3564916665,2010-04-09
23,0,47.89,4.0,138.8336129,4.145,10,42,1412925.25,1383801.1125,1363155.77,1374713.5130666674,2012-10-19
45,0,78.22,3.842,186.3734038,8.625,8,31,704680.97,740864.8825,765996.92,744774.5940333337,2011-08-05
9,0,82.39,3.256,225.6771463,5.277,7,28,578790.36,562585.0700000001,536537.64,560998.4617833336,2012-07-13
11,1,48.86,3.129,223.0090839,7.197,12,52,2213518.5,1760851.7349999999,1352084.21,1440941.7381333336,2011-12-30
22,0,46.03,2.834,135.6682247,8.283,3,11,967187.37,966154.4249999999,966145.09,988501.7548833338,2010-03-19
33,0,52.82,3.041,126.7313333,9.265,12,48,240044.57,245903.22,209986.25,235733.75721666688,2010-12-03
45,1,75.7,3.911,191.5776756,8.684,9,36,734297.87,727016.095,766512.66,749768.5415833336,2012-09-07
13,0,64.8,3.842,131.1266667,5.965,4,17,1955689.12,2058481.1099999999,1970121.65,1970439.3805999989,2012-04-27
8,0,61.41,3.617,226.7705581,5.124,10,40,884724.41,889562.6525,976436.02,923843.1374666668,2012-10-05
33,0,72.94,4.111,131.1173333,7.396,4,16,312698.67,271727.32,261837.2,288062.63752500014,2012-04-20
11,0,71.39,3.906,219.1959827,7.574,5,18,1357589.89,1346503.8199999998,1331453.41,1352150.8428333327,2011-05-06
23,1,22.3,3.402,136.6432581,4.42,12,52,2587953.32,2038908.6775,1213486.95,1295353.1484666662,2011-12-30
18,0,47.75,4.025,137.868,8.304,4,15,1200815.3,1065773.5575,998443.5,1044099.4650666667,2012-04-13
43,0,87.02,3.48,207.1152738,10.641,7,27,586781.78,625132.5775,651147.83,603023.993,2011-07-08
35,0,51.81,3.569,140.4447903,8.745,10,43,811328.4,781375.5325,808821.5,823563.4749166667,2011-10-28
32,0,75.69,2.691,189.774698,9.017,7,29,1120172.24,1127544.5725,1109574.11,1107227.1749000004,2010-07-23
17,0,43.92,3.793,131.0375484,6.235,4,14,872469.03,859398.1875,986922.62,949739.00485,2012-04-06
43,0,87.84,3.533,207.6206959,10.641,9,35,561573.08,606638.1375,594224.9,598975.2649166668,2011-09-02
16,0,59.69,3.927,197.664546,6.169,4,17,436221.26,468683.8625,398445.15,446850.195325,2012-04-27
19,0,66.25,2.958,132.5218667,8.099,7,26,1450407.32,1459354.785,1549018.68,1489466.1892000004,2010-07-02
4,0,79.78,2.612,126.1283548,7.372,7,29,1898427.66,1859656.26,1848426.78,1862903.5209,2010-07-23
25,0,50.27,2.982,203.6133915,7.856,5,19,724468.97,710309.0775,698073.95,726260.9960499997,2010-05-14
40,0,38.5,2.961,132.9783226,5.287,11,45,968270.66,910843.395,935481.32,914793.7720666672,2010-11-12
14,0,53.2,4.004,190.8680064,8.567,4,17,1875686.44,2017412.8499999999,1784029.95,1910974.7791666668,2012-04-27
35,0,67.03,3.842,139.0028333,8.512,6,24,855130.21,859536.0525,828594.86,878293.8210333332,2011-06-17
24,0,47.21,3.666,136.4909333,8.454,12,48,1761235.67,1467427.5825,1335647.1,1392299.900833333,2011-12-02
14,0,60.38,4.066,186.0719231,8.521,5,19,2095599.93,2064409.955,2004330.3,2064126.3016999993,2011-05-13
5,0,85.81,3.524,215.7474537,6.529,7,26,302881.64,310465.38,327093.89,297818.50138333335,2011-07-01
41,0,56.97,2.737,189.4452425,7.363,5,21,1163234.33,1129842.92,1246654.24,1166961.9742000005,2010-05-28
2,0,81.04,3.346,221.4411622,6.891,6,25,1962924.3,1949006.0625000002,1887733.21,1918510.795200001,2012-06-22
33,0,88.93,3.789,129.5183333,8.442,9,38,262407.57,255136.0075,234793.12,244443.7699166666,2011-09-23
26,0,58.9,2.815,132.5218667,8.445,7,26,976242.09,1013648.5025,1078455.48,1029862.1457666672,2010-07-02
21,0,36.33,2.989,212.2240646,8.028,2,5,649878.29,648440.3025,596218.24,696159.3191500003,2011-02-04
44,0,42.38,3.435,128.6160645,7.224,3,12,281699.68,284902.0725,285031.81,282227.1910916666,2011-03-25
1,0,35.4,2.983,211.4574109,7.742,1,2,1444732.28,1772759.355,1391013.96,1425807.2559333332,2011-01-14
36,0,82.96,3.69,214.0162805,8.3,6,22,348655.2,378389.1725,373703.95,374930.31839166663,2011-06-03
3,0,44.76,2.983,214.7470729,7.551,1,2,378241.34,466267.22500000003,381061.1,380423.5263500001,2011-01-14
25,0,57.17,2.958,203.8770235,7.856,5,20,698073.95,705999.6649999999,704113.22,686540.8657000002,2010-05-21
21,0,91.94,3.533,215.4508632,7.852,9,35,821127.53,809305.5725,705557.8,806775.9230166667,2011-09-02
33,0,85.79,3.784,129.4306,8.442,9,37,281842.28,250226.95750000002,262407.57,251558.85840833333,2011-09-16
10,0,88.57,3.793,129.1125,8.257,7,27,1751369.75,1755295.185,1699708.38,1782802.5405333336,2011-07-08
43,0,64.37,2.77,202.6594654,9.593,4,14,650102.8,646671.54,693058.34,648823.0855833333,2010-04-09
8,0,80.11,2.692,215.0196857,6.315,8,32,893399.77,828710.3275,867919.21,874639.8856666661,2010-08-13
23,0,14.5,3.24,133.1834194,5.114,2,5,1083657.61,1083288.5625,1159438.53,1131222.8734000002,2011-02-04
34,0,77.78,3.552,130.7909677,9.285,8,33,1004523.59,961646.845,1013820.86,986763.3475666665,2012-08-17
29,0,44.34,2.938,132.9245806,10.524,11,44,527058.59,511337.6275,521002.97,524443.5797333336,2010-11-05
40,0,67.05,2.796,132.6616129,5.326,8,33,924011.76,964260.6174999999,932397.0,955472.7630166669,2010-08-20
36,0,85.89,3.571,220.7199609,6.623,8,33,298947.51,296717.615,314607.22,299001.98395833315,2012-08-17
13,0,37.62,2.733,126.6042857,8.316,3,10,1939980.43,1939759.7125,1840686.94,1929881.4202,2010-03-12
15,0,57.13,4.158,138.7395,8.193,9,39,533161.64,564529.135,553901.97,541122.9378500001,2012-09-28
45,0,41.18,3.513,189.3260962,8.424,1,2,714081.05,1046087.0875,676615.53,772622.0618999997,2012-01-13
22,0,20.61,3.243,136.9706544,8.458,1,4,855001.02,827688.38,799369.15,880404.471,2011-01-28
3,0,78.36,3.717,226.1122067,6.334,9,37,408229.73,406109.24,407589.16,403164.01541666687,2012-09-14
1,0,49.84,2.869,211.4053124,7.838,12,50,1682614.26,1667514.0825,1891034.93,1830577.0037333341,2010-12-17
28,0,52.02,3.236,126.9835806,14.313,12,51,1510443.62,1590389.475,2026026.39,1941538.700966667,2010-12-24
23,0,29.44,3.638,134.0682581,4.781,4,13,1148624.83,1173884.07,1182694.95,1172039.3651666665,2011-04-01
19,0,64.99,3.858,136.4195,7.806,9,39,1300375.76,1460668.275,1330757.22,1318256.6939333335,2011-09-30
34,0,80.84,3.469,129.1125,10.641,7,27,911106.22,936768.03,926934.57,932142.4632166666,2011-07-08
20,0,70.97,2.899,204.1406556,7.856,5,21,1893736.9,1995801.0275,2065984.95,2046246.7393999998,2010-05-28
1,0,83.15,2.623,211.1003854,7.787,7,28,1546074.18,1491121.9949999999,1448938.92,1468742.9993333332,2010-07-16
9,0,89.14,3.524,218.7796415,6.404,7,26,538745.93,558624.42,537064.03,546896.3231166669,2011-07-01
32,0,42.09,3.051,191.9178331,8.818,2,7,1124357.2,1069994.69,1183528.58,1128903.732133333,2011-02-18
24,0,68.0,3.858,136.4195,8.358,9,39,1232376.49,1295868.2725,1246242.61,1263931.9194333327,2011-09-30
28,0,64.21,3.692,128.5121935,14.021,3,11,1380836.35,1482799.7475,1286413.71,1325812.1456333334,2011-03-18
2,0,69.21,3.81,215.2772683,7.931,4,17,1886339.6,1847632.8525000003,1745545.28,1846179.3048,2011-04-29
17,1,56.28,2.87,126.1145806,6.697,9,36,834373.73,795220.625,1200888.28,949285.6944500004,2010-09-10
5,0,41.67,2.989,213.1229755,6.634,2,5,279088.39,275346.42500000005,329613.2,296126.88930000016,2011-02-04
14,0,48.71,3.72,185.3636656,8.521,4,14,1869110.55,1903039.4675,2037798.88,1955068.158433334,2011-04-08
15,0,30.34,3.811,134.0682581,7.658,4,13,527389.28,547338.26,542556.05,531013.4366666665,2011-04-01
28,0,93.29,3.805,129.1677097,13.503,7,30,1165870.54,1285488.5225,1114530.29,1261752.870133333,2011-07-29
21,0,62.96,3.787,220.9244858,7.057,3,12,767338.32,758476.7975,729759.97,751870.2090166667,2012-03-23
37,0,82.15,3.393,220.4494148,6.989,6,24,528940.78,534056.595,508573.16,522474.21220833354,2012-06-15
20,0,59.01,4.062,208.7583165,7.287,5,20,2036748.53,2080809.2425,1953416.06,2003598.0520999997,2011-05-20
6,0,74.8,2.826,212.1275324,7.092,5,20,1524059.4,1545623.8975,1531938.44,1560150.5688999994,2010-05-21
1,1,48.02,3.409,220.2651783,7.348,2,6,1636339.65,1452415.0625,1802477.43,1642186.6338333334,2012-02-10
39,0,84.31,2.619,210.3292106,8.36,8,34,1471816.52,1390373.5225,1417515.93,1383204.3945666668,2010-08-27
9,0,42.44,3.261,223.6168049,5.667,1,2,519585.67,670064.17,474964.6,504310.99324166693,2012-01-13
40,0,60.97,2.805,132.4733333,5.435,6,24,1007574.67,988525.17,973105.3,1008149.6983500001,2010-06-18
22,0,49.11,3.501,140.4307857,7.706,12,48,1535857.49,1175438.2025000001,1167621.14,1254323.145800001,2011-12-02
42,0,44.88,3.348,127.7195806,8.744,2,5,499081.79,559835.8275,586886.16,580004.7821999999,2011-02-04
41,0,76.54,3.693,197.785577,6.547,6,26,1386407.17,1395566.74,1355600.01,1381845.5167333325,2012-06-29
17,0,62.9,3.737,130.7929,6.235,6,25,964169.67,968988.9450000001,981210.57,961096.4124,2012-06-22
10,0,55.28,3.677,129.8167097,7.874,11,45,1904438.59,1781728.2850000001,2076570.84,1925757.5912000001,2011-11-11
41,0,42.16,2.748,190.951728,7.508,10,43,1156003.7,1140293.905,1144854.56,1159425.9497666666,2010-10-29
17,0,72.94,3.595,130.683,5.936,7,28,1046782.52,993621.25,960746.04,959163.9874166667,2012-07-13
34,0,65.99,3.771,129.0623548,10.581,5,21,945018.83,943269.53,941311.83,971210.3932666669,2011-05-27
27,0,77.83,3.915,139.7006325,7.85,7,28,2000055.27,1894058.6099999999,1762155.79,1813844.7471666671,2011-07-15
22,0,35.68,3.568,140.9124021,7.503,1,4,897027.44,907621.0874999999,786459.23,855830.7007666666,2012-01-27
9,0,90.45,3.575,218.9607242,6.404,7,28,535983.13,542616.0575,512834.04,520921.0608916665,2011-07-15
9,0,54.43,3.36,223.9006766,5.667,2,5,482451.21,489282.88,549967.89,532072.9139,2012-02-03
27,0,73.23,3.722,142.1606464,8.253,6,25,1773500.56,1814450.55,1837884.79,1826454.4652,2012-06-22
20,0,73.67,3.742,214.5513278,7.139,6,22,2114989.0,2121454.815,2143126.59,2137826.731766667,2012-06-01
7,0,11.17,3.331,195.8742575,8.513,12,49,591907.88,659206.475,653845.45,699890.7196333332,2011-12-09
45,0,79.78,2.781,182.4415378,8.743,7,30,714601.11,756379.985,716859.27,725439.5504499999,2010-07-30
28,0,78.11,4.277,130.9592258,11.627,6,22,1151214.41,1269932.2225,1245480.95,1181958.0812999997,2012-06-01
35,0,62.62,2.869,135.7856359,9.051,4,14,1189556.47,1134084.3475,1198014.97,1136597.8533333335,2010-04-09
17,0,72.94,3.512,130.737871,5.936,8,31,907493.24,964930.125,877813.33,920942.6177333335,2012-08-03
41,0,59.39,3.659,198.1267184,6.432,9,37,1392143.82,1444428.56,1306644.25,1350058.0493666665,2012-09-14
5,0,71.53,2.835,210.8896556,6.465,5,18,298697.84,305604.1875,333522.6,317977.81455,2010-05-07
31,0,71.64,3.285,216.6958311,7.441,10,40,1285534.74,1343318.4024999999,1427383.24,1347876.515366667,2011-10-07
38,0,76.36,3.918,129.4306,13.503,9,37,397771.68,385655.61,408188.88,388212.92464999994,2011-09-16
36,0,71.07,3.488,213.3436744,8.395,3,12,431412.22,405444.57,390732.02,401326.7201749998,2011-03-25
24,0,79.29,3.972,135.8738387,8.358,7,29,1356938.95,1418681.5750000002,1357672.24,1341262.448533333,2011-07-22
3,0,85.18,3.638,225.8293063,6.334,8,35,412449.67,404792.59750000003,408838.73,407600.5004166667,2012-08-31
40,0,68.1,3.903,136.0540323,4.584,8,31,929096.9,992589.2999999999,1063818.2,983826.3870666667,2011-08-05
3,0,48.71,3.01,215.5065821,7.551,1,4,350876.7,373214.225,364866.24,362345.55520000006,2011-01-28
24,0,64.84,2.972,132.4357419,8.211,6,23,1566668.91,1417700.815,1375458.21,1448677.1368999993,2010-06-11
29,0,44.42,3.72,134.1777742,9.966,4,14,475615.26,485368.0475,505304.33,498603.44192499993,2011-04-08
13,0,61.79,3.815,131.0756667,5.621,10,40,1927664.11,1987939.2774999999,2041918.74,2078969.6371333338,2012-10-05
29,0,69.16,3.784,136.2440968,9.863,9,35,608294.98,520287.21249999997,497085.91,546626.0762833331,2011-09-02
11,0,63.74,2.728,215.3256258,7.564,11,45,1332759.13,1218157.545,1281675.6,1285158.818266666,2010-11-12
22,0,74.92,3.84,142.2157385,7.753,8,33,973812.79,974692.7999999999,981273.26,1035119.9781333336,2012-08-17
21,0,46.35,2.843,211.1247993,8.163,12,49,829210.73,891731.1525000001,943891.64,951264.6564999998,2010-12-10
23,0,36.4,3.47,136.5030667,4.42,12,49,1552886.59,1598129.715,1841173.6,1746229.5628333334,2011-12-09
17,0,24.36,3.12,128.13,6.866,2,8,860962.91,806778.2775,767256.53,855536.7869666663,2011-02-25
23,0,22.96,3.15,132.7477419,5.287,12,51,2238573.48,1950162.4825,2734277.1,2697159.3824333325,2010-12-24
16,0,65.66,2.731,190.3284922,6.868,8,34,521516.96,553711.2625,581010.52,521513.7092999999,2010-08-27
42,0,88.59,3.697,129.1507742,8.257,7,29,591703.82,548265.645,511316.29,560619.1535833331,2011-07-22
3,0,57.95,3.159,222.6426418,7.197,12,50,468772.8,474262.07,510747.62,528278.0940416666,2011-12-16
31,0,48.1,3.157,219.355063,7.057,1,1,1355405.95,1637394.41,1401232.52,1353197.7276666672,2012-01-06
6,0,65.42,3.906,217.3547569,6.855,5,18,1479249.9,1525499.9625,1504651.57,1512273.3869666674,2011-05-06
7,0,31.84,3.636,192.5234638,8.595,4,16,423380.14,499100.88749999995,466594.89,439170.7999083333,2011-04-22
13,1,70.19,3.619,129.3686129,6.877,9,36,1953628.82,2012388.9300000002,1872921.31,1992775.344166666,2011-09-09
12,0,81.06,3.043,126.114,14.099,6,24,1016039.71,994805.6975,956211.2,995197.6731499999,2010-06-18
8,0,87.26,3.524,218.5937514,6.425,7,26,864881.24,903365.305,883683.35,866274.5019166667,2011-07-01
44,0,55.1,3.797,131.1083333,5.217,10,41,337390.44,344110.6625,337796.13,332899.50622500014,2012-10-12
21,0,70.33,3.473,214.2521573,8.028,3,12,793569.0,780410.1174999999,753711.32,776844.0192333335,2011-03-25
13,0,24.82,3.341,129.8555333,6.392,12,49,2051315.66,2260850.4675,2462779.06,2439307.1384666674,2011-12-09
23,0,45.55,2.878,132.7633548,5.287,10,41,1179851.68,1141987.3375,1119809.71,1155651.0175666665,2010-10-15
20,0,25.17,3.141,204.6376731,7.484,12,51,2819193.17,2699750.115,3766687.43,3599466.5465999963,2010-12-24
34,0,55.46,3.521,128.7199355,10.581,4,13,922898.38,961244.915,884233.67,957599.6230333336,2011-04-01
16,0,31.19,3.113,196.9432711,6.162,2,7,473766.97,469510.25249999994,494069.49,479955.1024083332,2012-02-17
27,0,72.97,3.942,140.1289205,7.85,8,33,1758437.96,1751371.5,1781905.24,1847072.6555333338,2011-08-19
38,0,95.61,3.723,130.683,10.926,7,28,471086.22,427970.25,416036.75,441061.1549333335,2012-07-13
35,0,36.99,3.433,137.5017028,8.549,3,9,841129.26,828317.59,850448.54,817571.5335999997,2011-03-04
6,0,80.39,3.501,223.3539397,5.964,6,22,1603793.42,1544491.4625,1681121.38,1619955.7274666673,2012-06-01
1,0,81.57,3.227,221.8837789,6.908,7,27,1540421.49,1599026.315,1769854.16,1586953.5447666668,2012-07-06
43,0,66.77,3.906,207.5714929,10.581,5,18,611464.21,633980.415,649148.74,628286.7865500001,2011-05-06
40,0,23.01,3.139,132.6804516,5.287,12,50,1111215.72,1032598.39,1179036.3,1172106.5072333333,2010-12-17
40,0,66.11,3.884,138.3771935,4.156,8,35,945318.47,997739.7849999999,987264.67,985233.8584499997,2012-08-31
8,0,78.31,3.501,225.300865,5.679,6,22,895157.44,916610.1074999999,921161.2,904556.0999999999,2012-06-01
26,0,28.06,3.751,137.3411034,7.467,2,8,965788.76,951503.135,917924.47,941014.7555333339,2012-02-24
20,0,69.12,3.985,208.556714,7.287,5,21,1953416.06,1990697.805,1944433.17,2085395.267599999,2011-05-27
41,0,39.81,3.663,192.6243322,6.934,4,17,1304481.75,1220710.355,1178841.05,1248164.536966667,2011-04-29
4,0,76.53,2.64,126.0854516,7.372,8,31,1796637.61,1838925.0675,1907638.58,1954749.1101666666,2010-08-06
19,0,79.37,3.972,135.8738387,7.806,7,29,1391580.41,1440146.9474999998,1377119.45,1360355.4759000002,2011-07-22
21,0,75.04,3.899,215.6124735,7.931,5,19,718898.33,767960.2849999999,754236.7,741328.8386833332,2011-05-13
11,0,70.23,3.845,224.8651254,6.833,3,13,1300593.61,1398561.0225,1300104.03,1317956.5408666665,2012-03-30
20,0,63.19,3.889,214.5319099,7.139,5,19,2163510.89,1994959.6800000002,2168097.11,2058593.0470666667,2012-05-11
29,0,75.85,2.735,132.7248387,10.409,9,35,545766.13,523115.8125,579272.38,530538.6470499998,2010-09-03
14,0,63.75,3.711,187.0295321,8.625,9,38,1864637.89,2022935.72,1871555.64,1927965.6887666662,2011-09-23
32,0,51.49,3.854,197.5971285,8.09,4,14,1108686.87,1129489.62,1270577.01,1192515.3391666666,2012-04-06
22,0,45.35,3.47,140.4397857,7.706,12,49,1167621.14,1190699.59,1308967.44,1357908.9874666675,2011-12-09
19,0,67.64,3.916,135.4468,7.806,7,26,1440785.7,1446144.675,1462731.93,1464164.350966667,2011-07-01
16,0,45.83,3.901,197.780931,6.169,4,15,502662.07,500528.02,450756.71,505177.9373666664,2012-04-13
26,0,56.94,3.851,135.2652667,7.818,6,25,981646.46,1031720.78,997474.93,1001010.7490000003,2011-06-24
3,0,63.08,2.667,214.7027646,7.368,3,10,415202.04,416194.5125,384200.69,413403.8668999999,2010-03-12
30,0,87.54,3.637,214.6513538,7.931,6,24,424697.05,430478.3875,435481.03,436451.5472583333,2011-06-17
11,0,56.43,3.268,223.4700552,6.833,1,3,1264736.59,1528556.2125,1207303.29,1292022.7868666672,2012-01-20
11,0,82.14,3.467,219.7414914,7.567,9,38,1270816.01,1280688.78,1235775.15,1255698.3307666662,2011-09-23
41,0,57.29,3.764,197.6218954,6.547,6,22,1424500.47,1367267.685,1374891.36,1419334.228633333,2012-06-01
39,0,75.52,3.688,220.4075581,6.989,5,19,1512227.34,1495837.0775000001,1470792.41,1532097.132433333,2012-05-11
44,0,47.55,3.655,128.9553,6.906,4,16,289667.55,287178.0575,280357.3,315865.2897999999,2011-04-22
23,0,69.53,3.903,136.0540323,4.584,8,31,1319767.55,1355480.04,1416344.68,1397618.337333333,2011-08-05
43,0,77.42,2.624,203.5216786,9.816,9,38,725043.04,697943.67,650263.95,708263.6006833339,2010-09-24
17,0,69.66,2.797,126.1283548,6.697,7,29,876591.41,891594.535,893504.87,913234.7886000001,2010-07-23
24,0,70.02,4.025,134.9425484,8.212,6,23,1554837.62,1353055.8,1373841.91,1375879.6793666664,2011-06-10
6,0,80.34,2.669,212.746898,6.973,7,26,1640681.88,1715240.64,1759777.25,1694445.6430000002,2010-07-02
29,0,29.76,3.15,132.7477419,10.524,12,51,850538.25,795580.1074999999,1130926.79,909967.09725,2010-12-24
42,0,70.28,4.254,131.108,7.382,4,15,652312.11,594178.4725,639123.45,596503.0275333333,2012-04-13
38,0,88.1,3.692,129.1338387,13.503,7,28,399699.17,374477.29000000004,367181.71,372514.89578333334,2011-07-15
28,0,48.76,3.824,129.8167097,12.89,11,45,1576654.67,1310889.4300000002,1402654.95,1324881.8925999994,2011-11-11
5,0,82.46,2.64,211.9270006,6.496,7,30,274742.63,288311.6175,268929.03,292378.69071666675,2010-07-30
37,0,66.34,2.633,210.5144398,8.476,10,40,529877.93,508922.72000000003,524483.65,517118.41098333313,2010-10-08
24,1,72.81,4.076,138.4729355,8.953,9,36,1344558.92,1385827.7025000001,1477134.75,1371186.2402999995,2012-09-07
41,0,50.29,3.767,192.826069,6.934,5,19,1244956.91,1230315.445,1270025.74,1257808.4038000002,2011-05-13
28,0,54.54,4.25,130.7413793,12.187,3,10,1451740.57,1462424.5775000001,1680764.06,1353701.9031666662,2012-03-09
12,0,68.66,4.449,131.1499677,10.199,10,42,934917.47,929473.6074999999,960945.43,950995.0198333331,2012-10-19
24,0,70.4,3.667,138.1962667,8.983,6,26,1434709.63,1418297.7325,1428869.9,1395765.8987666667,2012-06-29
35,0,44.46,3.551,140.4279758,8.745,11,44,808821.5,796161.6699999999,653468.75,829912.8347166663,2011-11-04
33,0,89.43,3.028,126.1454667,9.495,9,37,272834.88,241197.845,246277.18,244386.5239375002,2010-09-17
35,0,76.87,3.711,139.5442083,8.684,7,27,874453.88,851894.1299999999,827717.85,891076.1127166664,2011-07-08
3,1,53.2,2.943,214.6986466,7.564,12,52,605990.41,512053.15,382677.76,596547.5486999998,2010-12-31
43,0,82.01,3.407,213.3303963,9.285,7,30,596554.05,615733.7025,572447.52,593121.0411,2012-07-27
45,0,75.93,2.847,182.2389876,8.899,6,22,801098.43,779839.9099999999,837548.62,828309.8083833337,2010-06-04
20,0,27.43,3.229,205.0460497,7.343,1,3,1884345.01,2323450.295,1781805.66,1883165.8482333329,2011-01-21
9,0,44.72,3.016,215.3554013,6.416,1,3,458086.69,570546.7175,454021.69,486451.98659999995,2011-01-21
23,0,36.71,3.921,137.7261935,4.261,3,13,1288154.1,1290523.8775,1261964.96,1323230.406633333,2012-03-30
37,0,67.31,3.524,213.5776701,8.3,4,13,522105.93,508447.91000000003,534578.78,518584.41022499977,2011-04-01
14,0,31.85,3.533,189.4214733,8.424,1,3,1696248.27,2209652.7775000003,1789113.32,1717329.2467333344,2012-01-20
17,0,34.05,2.877,126.6019032,6.635,4,14,848521.17,789403.7875,770228.02,850228.6334833335,2010-04-09
25,0,42.11,3.72,208.1092642,7.287,4,14,618377.79,609481.015,648606.13,636055.4202666669,2011-04-08
19,0,67.79,3.979,138.1101935,8.15,5,21,1366937.1,1375178.75,1485540.28,1426061.8142333329,2012-05-25
35,0,75.22,3.654,142.1916279,8.839,8,31,808030.15,865124.5025,866216.36,833356.3413666671,2012-08-03
20,0,62.15,3.711,209.4986126,7.274,9,38,1979009.46,2026223.7999999998,1888119.7,1969556.899099999,2011-09-23
2,0,63.68,3.734,220.8498468,7.057,3,11,1937628.26,1987168.77,1976082.13,1942298.855266666,2012-03-16
4,0,39.91,2.752,126.6050645,8.623,3,12,1897429.36,1922134.9325,1762539.3,1868405.0660333333,2010-03-26
22,0,30.46,3.139,136.5292811,8.572,12,50,1367202.84,1287029.03,1527682.99,1535605.8853999996,2010-12-17
4,0,57.11,3.603,131.1083333,3.879,10,41,2209835.43,2118687.1975,2133026.07,2109126.9322,2012-10-12
3,1,48.29,3.129,223.0090839,7.197,12,52,551221.21,500813.23750000005,410553.88,527484.9924916668,2011-12-30
16,0,38.02,3.486,197.0457208,6.162,3,11,495951.66,487482.63499999995,520850.71,502018.5034249999,2012-03-16
39,0,74.86,2.835,209.1215867,8.464,5,18,1263836.59,1278494.6725,1355704.21,1351507.9886333332,2010-05-07
36,0,56.73,2.852,210.1787224,8.476,12,50,404545.03,396329.58,410214.7,411136.240516667,2010-12-17
14,0,71.93,3.62,191.0299731,8.567,6,24,2099615.88,2028051.0375,1905733.68,2051377.720366666,2012-06-15
38,0,50.58,3.702,130.3496774,12.187,2,5,412882.31,429960.56,457711.68,446984.3298416666,2012-02-03
26,0,28.6,2.766,131.735,8.488,3,9,855385.01,976134.215,1005669.58,946627.5662833336,2010-03-05
38,1,88.52,4.124,130.9325484,10.926,9,36,424904.95,417722.44,490274.82,430143.41515833343,2012-09-07
21,0,69.03,3.891,221.1484028,6.891,4,15,761956.58,745963.4075,769319.04,741356.3804999997,2012-04-13
11,0,75.11,2.603,214.9846548,7.564,10,39,1170103.25,1230280.5725,1182490.46,1214654.7142666662,2010-10-01
14,0,66.55,2.706,182.622509,8.743,9,37,2191767.76,2112950.45,1953539.85,2052490.3194,2010-09-17
42,0,76.03,4.468,131.1083333,6.943,10,41,593162.53,553261.0875,612379.9,566658.4964333333,2012-10-12
2,0,49.97,2.886,211.0646599,8.163,12,51,2609166.75,2415599.965,3436007.68,2752739.9208999993,2010-12-24
8,1,28.26,3.022,216.3126733,6.262,2,6,944594.78,839791.5825,996147.39,962660.8304833332,2011-02-11
39,0,88.27,3.638,214.3602701,8.177,8,32,1518790.89,1435368.0325000002,1514055.97,1545549.571233334,2011-08-12
23,0,35.59,2.961,132.9783226,5.287,11,45,1203119.96,1145826.205,1387953.75,1192061.7411333332,2010-11-12
11,0,71.97,3.877,225.0689541,6.664,4,16,1472752.01,1417443.665,1315356.99,1417985.3161000004,2012-04-20
14,0,76.01,2.779,182.6165205,8.743,8,33,2052984.81,2092949.245,2057138.31,2127287.4788666666,2010-08-20
18,0,67.05,2.77,132.6932258,9.342,8,34,1141860.67,1117814.73,1214302.76,1129316.1775333332,2010-08-27
18,0,28.16,3.15,132.7477419,9.331,12,51,1588430.71,1467346.295,2027507.15,1927447.7178999996,2010-12-24
23,0,31.12,3.751,137.3411034,4.261,2,8,1365546.69,1255834.9525,1272948.27,1310277.9816333335,2012-02-24
37,0,83.95,3.594,213.8402689,8.3,6,25,525132.36,510561.89749999996,509276.22,513100.8563666665,2011-06-24
